-0.00115178,1.791E-05,4.795E-05,-0.00020184,0.00012097,2.577E-05,-0.00030668,0.00040814,-0.00024189,-0.00020756,0.00012034,2.474E-05,9.566E-05,-1.362E-05,-2.44E-06,1.418E-05,-3.417E-05,-3.83E-06,-0.00019873,-2.051E-05,-2.25E-05,1.439E-05,-3.468E-05,-3.81E-06,0.00115292,0.00023672,0.00056493,0.00024119,9.666E-05,3.72E-05,0.00020105,3.774E-05,5.102533,4.285417,1.5407,4.887767,4.122391,1.508103,5.048435,1.6228,1.780595,5.048672,4.224655,1.77833,4.968953,4.276082,1.575337,5.096553,4.271029,1.548446,Rest
0.00068018,0.0004873,3.784E-05,-6.211E-05,8.277E-05,2.801E-05,-9.99E-05,0.00033969,-7.005E-05,-6.966E-05,7.954E-05,2.657E-05,0.00011743,3.009E-05,-6.5E-07,8.96E-06,-2.45E-06,1.4E-07,1.326E-05,-4.39E-06,1.102E-05,8.84E-06,-2.62E-06,1.2E-07,0.00083758,0.00010721,0.00036094,0.00010902,0.00012123,9.29E-06,1.778E-05,9.22E-06,5.082982,4.267134,1.540209,4.886487,4.119042,1.507709,5.051406,1.623957,1.780521,5.049619,4.221806,1.778623,4.968524,4.259422,1.573474,5.095284,4.267647,1.548055,Rest
0.00039025,0.00035216,3.573E-05,5.121E-05,2.24E-05,3.277E-05,-0.00027662,0.00035059,-3.807E-05,4.204E-05,1.693E-05,3.091E-05,-0.00018121,-8.446E-05,-1.32E-06,7.083E-05,-3.773E-05,2.97E-06,-0.00011045,6.81E-06,1.999E-05,6.981E-05,-3.913E-05,2.71E-06,0.00052687,6.479E-05,0.0004482,5.486E-05,0.00019993,8.031E-05,0.00011246,8.008E-05,5.08356,4.265357,1.53988,4.886799,4.118258,1.507266,5.053367,1.625192,1.780268,5.049911,4.221529,1.778639,4.966988,4.255307,1.574431,5.095596,4.26685,1.547614,Rest
0.00030942,0.00016301,3.341E-05,4.058E-05,3.549E-05,5.856E-05,0.00025428,0.00024806,7.191E-05,2.806E-05,2.817E-05,5.605E-05,-2.608E-05,-6.102E-05,-7.5E-07,-3.43E-06,4.22E-06,8.32E-06,0.00017126,-3.307E-05,3.548E-05,-4.51E-06,3.63E-06,8.11E-06,0.00035132,7.959E-05,0.00036244,6.872E-05,6.636E-05,9.94E-06,0.000178,9.96E-06,5.090819,4.271647,1.540121,4.890869,4.115837,1.5063,5.055694,1.625804,1.780202,5.053416,4.219655,1.778779,4.960553,4.257862,1.572624,5.099672,4.264403,1.546651,Rest
-0.00041184,-0.00046441,2.28E-05,-1.613E-05,5.279E-05,8.462E-05,-0.00054214,-0.00027262,-0.00013103,-3.046E-05,4.455E-05,8.171E-05,-0.00015346,-0.00013349,-2.26E-06,-1.207E-05,3.68E-06,5.55E-06,-0.00016945,-0.00011078,-4.318E-05,-1.245E-05,3.48E-06,5.46E-06,0.00062113,0.00010103,0.00062082,9.792E-05,0.00020341,1.378E-05,0.00020701,1.404E-05,5.096529,4.276162,1.540214,4.890708,4.115703,1.50626,5.05796,1.625989,1.780064,5.05318,4.219586,1.778794,4.985435,4.263787,1.577175,5.099513,4.264266,1.546611,Rest
-0.00059239,-0.00077236,8.2E-07,-0.00047319,-0.00048465,3.525E-05,-0.00059906,-0.00050006,-8.368E-05,-0.00048776,-0.00049254,3.229E-05,-0.00012037,-0.00020531,-1.465E-05,-0.00030471,-0.00035829,-3.291E-05,-3.794E-05,-0.00015163,3.157E-05,-0.00030486,-0.00035806,-3.295E-05,0.00097338,0.00067826,0.00078481,0.00069394,0.00023844,0.00047149,0.00015946,0.00047142,5.101995,4.280739,1.540463,4.90268,4.126943,1.507072,5.058639,1.626245,1.779945,5.05412,4.218363,1.778854,4.985773,4.264141,1.576995,5.111489,4.275484,1.547426,Rest
-0.00159247,-0.00093598,-8.43E-06,-0.00033688,-0.0005339,-3.25E-06,-0.00093164,-0.00056307,-0.00031459,-0.0003474,-0.00053982,-5.39E-06,-0.00031252,-5.113E-05,-2.89E-06,4.26E-05,-1.539E-05,-1.203E-05,-0.00010393,-1.969E-05,-7.216E-05,4.386E-05,-1.477E-05,-1.177E-05,0.00184718,0.00063131,0.00113312,0.00064197,0.00031669,4.686E-05,0.00012805,4.776E-05,5.130927,4.292606,1.540662,4.900638,4.12719,1.506755,5.060397,1.627129,1.77971,5.054787,4.217882,1.77883,4.984723,4.269756,1.580582,5.109448,4.275723,1.54711,Rest
-0.00157419,-0.0009266,-7.8E-06,-0.00030524,-0.00069904,-8.4E-06,0.00037188,-0.00041163,-0.00021384,-0.00031931,-0.00070695,-1.123E-05,5.89E-06,3.02E-06,2.1E-07,1.021E-05,-5.327E-05,-1.66E-06,0.00042049,4.885E-05,3.25E-05,9.06E-06,-5.391E-05,-1.89E-06,0.00182668,0.00076283,0.00059452,0.0007758,6.63E-06,5.427E-05,0.00042456,5.47E-05,5.131114,4.293004,1.540724,4.899927,4.128159,1.506827,5.061216,1.627604,1.779557,5.056018,4.217782,1.778832,4.980849,4.270241,1.581799,5.108741,4.276686,1.547182,Rest
-0.00174528,-0.00086837,-9.43E-06,-0.00022904,-0.00022721,1.844E-05,-0.00110454,-0.00066614,2.113E-05,-0.00023839,-0.00023249,1.661E-05,-0.00011406,3.882E-05,-1.09E-06,5.08E-05,0.00031456,1.789E-05,-0.00098428,-0.00016967,0.00015665,5.394E-05,0.00031631,1.856E-05,0.0019494,0.00032314,0.00129003,0.0003334,0.00012049,0.00031914,0.00101101,0.00032141,5.139628,4.29749,1.540811,4.909856,4.130875,1.506886,5.061897,1.627755,1.779391,5.056538,4.217626,1.778805,5.010563,4.276821,1.576694,5.118673,4.279394,1.547242,Rest
-0.00054361,-0.00036777,5.38E-06,-0.00018607,-0.0002173,1.171E-05,-0.00167709,-0.00061205,0.00017845,-0.00019385,-0.00022159,1.02E-05,0.00037552,0.00015644,4.63E-06,1.343E-05,3.09E-06,-2.1E-06,-0.00017892,1.69E-05,4.916E-05,1.392E-05,3.41E-06,-2E-06,0.00065635,0.00028632,0.00179418,0.00029459,0.00040683,1.394E-05,0.00018632,1.447E-05,5.144572,4.29951,1.5407,4.907225,4.131172,1.506689,5.063947,1.628484,1.779235,5.057508,4.217412,1.778809,5.02136,4.281609,1.577097,5.116045,4.279687,1.547046,Rest
-0.00065737,-0.00031664,6.89E-06,-0.00020767,-0.00018221,9.61E-06,-0.0020254,-0.00055725,0.00026091,-0.00021376,-0.0001856,8.4E-06,-3.669E-05,1.649E-05,4.9E-07,-6.97E-06,1.132E-05,-6.8E-07,-0.00011236,1.768E-05,2.66E-05,-6.42E-06,1.161E-05,-5.8E-07,0.00072969,0.00027644,0.0021168,0.00028322,4.023E-05,1.331E-05,0.00011681,1.328E-05,5.147371,4.299138,1.540527,4.907232,4.13167,1.506594,5.064484,1.628824,1.77918,5.059043,4.217564,1.778642,5.024813,4.281246,1.57645,5.116053,4.280183,1.546951,Rest
-0.00028601,-6.591E-05,3.25E-06,0.00060054,2.164E-05,9.51E-06,-0.0003977,-0.00013183,4.433E-05,0.00059395,1.76E-05,8.19E-06,0.00011979,8.088E-05,-1.18E-06,0.00026071,6.576E-05,-3E-08,0.00052506,0.00013723,-6.987E-05,0.00026055,6.555E-05,-7E-08,0.00029353,0.000601,0.00042132,0.00059426,0.00014454,0.00026888,0.00054718,0.00026867,5.150423,4.298694,1.540578,4.899255,4.130073,1.506526,5.066538,1.629343,1.778921,5.060437,4.217286,1.778474,5.024171,4.279644,1.575435,5.108077,4.27858,1.546884,Rest
-0.00010488,7.783E-05,-6.6E-07,0.00060352,6.136E-05,1.72E-06,0.00022501,0.00015919,8.234E-05,0.00059946,5.896E-05,8.8E-07,5.843E-05,4.637E-05,-1.26E-06,9.6E-07,1.281E-05,-2.51E-06,0.00020088,9.388E-05,1.226E-05,1.78E-06,1.334E-05,-2.36E-06,0.00013061,0.00060664,0.00028767,0.00060235,7.46E-05,1.309E-05,0.00022207,1.367E-05,5.151921,4.297549,1.540372,4.897632,4.129683,1.506319,5.0678,1.629595,1.77874,5.062372,4.217361,1.778358,5.020825,4.277698,1.574755,5.106456,4.278189,1.546678,Rest
-0.00017943,4.219E-05,4.94E-06,0.00069165,0.0001682,2.192E-05,-0.00042022,3.934E-05,0.00020247,0.00068748,0.00016577,2.107E-05,-2.405E-05,-1.15E-05,1.81E-06,2.843E-05,3.446E-05,6.52E-06,-0.00020814,-3.866E-05,3.875E-05,2.839E-05,3.445E-05,6.51E-06,0.00018439,0.00071215,0.00046811,0.0007075,2.671E-05,4.515E-05,0.00021522,4.512E-05,5.155078,4.297871,1.540213,4.894088,4.127448,1.505887,5.068745,1.629807,1.778516,5.062473,4.21735,1.778337,5.038371,4.280056,1.571366,5.102913,4.275951,1.546246,Rest
-0.00024906,0.00010693,1.542E-05,0.00021754,0.00018128,3.409E-05,-0.00046189,1.346E-05,0.00017437,0.00021788,0.00018182,3.414E-05,-2.176E-05,2.023E-05,3.27E-06,-0.00014816,4.09E-06,3.8E-06,-1.302E-05,-8.09E-06,-8.78E-06,-0.00014675,5.02E-06,4.08E-06,0.00027148,0.00028522,0.00049389,0.00028582,2.989E-05,0.00014827,1.767E-05,0.00014689,5.159492,4.297454,1.539868,4.896959,4.127015,1.50536,5.069522,1.63056,1.778488,5.063442,4.218643,1.778152,5.038411,4.280677,1.57086,5.105784,4.275517,1.545719,Rest
-0.00048989,0.0001368,-1.4E-07,0.00038401,0.00030571,1.49E-05,-0.00052561,-3.802E-05,0.00010678,0.00039071,0.00031077,1.618E-05,-3.884E-05,4.82E-06,-2.51E-06,2.685E-05,2.007E-05,-3.1E-06,-1.028E-05,-8.3E-06,-1.09E-05,2.788E-05,2.08E-05,-2.9E-06,0.00050863,0.00049107,0.00053769,0.00049949,3.922E-05,3.366E-05,1.713E-05,3.49E-05,5.171051,4.297565,1.539429,4.888195,4.124052,1.504853,5.071266,1.631221,1.778284,5.065544,4.221722,1.777662,5.040973,4.283354,1.570386,5.097023,4.272551,1.545213,Rest
-0.00038382,0.00011404,-1.54E-06,0.00011931,0.00012721,-2.9E-07,2.283E-05,2.822E-05,3.19E-06,0.00012427,0.00013098,6.3E-07,2.257E-05,-4.84E-06,-3E-07,-5.632E-05,-3.798E-05,-3.23E-06,0.00011669,1.409E-05,-2.204E-05,-5.669E-05,-3.825E-05,-3.31E-06,0.00040041,0.0001744,3.644E-05,0.00018055,2.308E-05,6.801E-05,0.00011959,6.847E-05,5.17276,4.29817,1.539378,4.893166,4.127115,1.504976,5.071796,1.631903,1.778119,5.066057,4.221742,1.777657,5.0411,4.283473,1.570386,5.101995,4.275612,1.545337,Rest
-0.00034172,5.516E-05,-1.79E-06,0.00022221,7.84E-05,-9.16E-06,0.00017785,0.00013934,-2.128E-05,0.00022384,7.98E-05,-8.88E-06,2.807E-05,-3.925E-05,-1.7E-07,6.86E-05,-3.254E-05,-5.91E-06,0.00010335,7.408E-05,-1.631E-05,6.638E-05,-3.412E-05,-6.34E-06,0.00034615,0.00023581,0.00022693,0.00023781,4.826E-05,7.616E-05,0.0001282,7.491E-05,5.174414,4.298086,1.539333,4.893706,4.126854,1.505052,5.072131,1.632226,1.777879,5.067368,4.221024,1.777625,5.036621,4.278602,1.570959,5.102536,4.275352,1.545413,Rest
-0.00015552,-7.791E-05,2.2E-06,-0.000287,-9.315E-05,-2.251E-05,0.00057069,0.00029398,-7.922E-05,-0.00029223,-9.67E-05,-2.354E-05,5.819E-05,-4.158E-05,1.25E-06,-0.00015913,-5.361E-05,-4.17E-06,0.00012276,4.832E-05,-1.811E-05,-0.00016127,-5.515E-05,-4.58E-06,0.00017395,0.00030258,0.00064683,0.00030871,7.153E-05,0.00016797,0.00013317,0.0001705,5.176862,4.299542,1.539372,4.897374,4.126503,1.505418,5.072821,1.632885,1.777662,5.067633,4.221848,1.777517,5.029188,4.276289,1.572292,5.106205,4.275,1.545779,Rest
-0.00024876,-3.412E-05,8.58E-06,-0.00013025,-3.698E-05,1.274E-05,0.00144439,0.00036405,1.549E-05,-0.00013453,-3.986E-05,1.193E-05,-3.008E-05,1.413E-05,2.06E-06,5.057E-05,1.812E-05,1.137E-05,0.00028184,2.26E-05,3.055E-05,5.087E-05,1.834E-05,1.144E-05,0.00025124,0.000136,0.00148964,0.00014082,3.33E-05,5.49E-05,0.00028439,5.527E-05,5.180322,4.299057,1.539103,4.898448,4.128129,1.504631,5.073408,1.633177,1.777436,5.068639,4.221971,1.777459,5.014526,4.276326,1.569959,5.107279,4.276624,1.544992,Rest
-0.00020811,0.00017282,-2.669E-05,-0.00026921,0.00015453,-1.312E-05,0.00094713,0.00021015,9.543E-05,-0.00025765,0.0001629,-1.092E-05,1.311E-05,6.675E-05,-1.138E-05,-4.482E-05,6.178E-05,-8.34E-06,-0.00016041,-4.964E-05,2.579E-05,-3.972E-05,6.54E-05,-7.37E-06,0.00027183,0.00031068,0.00097485,0.00030503,6.897E-05,7.678E-05,0.00016988,7.687E-05,5.180285,4.299022,1.539114,4.900686,4.128004,1.504456,5.074074,1.63377,1.777175,5.068023,4.226067,1.777078,5.014155,4.278602,1.567807,5.109517,4.276499,1.544818,Rest
-0.00013815,0.00020772,-2.295E-05,-0.00027638,-2.91E-06,1.416E-05,0.00044,0.00010603,0.00018447,-0.00026459,5.62E-06,1.64E-05,2.257E-05,1.126E-05,1.21E-06,-2.31E-06,-5.079E-05,8.8E-06,-0.00016359,-3.359E-05,2.872E-05,-2.24E-06,-5.073E-05,8.81E-06,0.00025052,0.00027675,0.00048874,0.00026516,2.525E-05,5.16E-05,0.00016946,5.154E-05,5.180988,4.299605,1.539084,4.904451,4.131408,1.504189,5.07507,1.634318,1.776882,5.068279,4.226813,1.777001,5.019173,4.278772,1.567048,5.113283,4.279902,1.544551,Rest
-4.846E-05,0.00016945,-3.535E-05,-0.00347269,-0.00129744,-0.00029101,-0.00027494,0.00011452,9.765E-05,-0.00346048,-0.00128857,-0.00028868,2.893E-05,-1.234E-05,-4E-06,-0.00103107,-0.00041759,-9.844E-05,-0.00023063,2.74E-06,-2.801E-05,-0.00103093,-0.00041748,-9.841E-05,0.00017976,0.00371855,0.00031344,0.00370387,3.171E-05,0.00111677,0.00023234,0.0011166,5.181448,4.300144,1.539119,4.981732,4.16434,1.510762,5.075166,1.634569,1.776834,5.068438,4.227034,1.776961,5.020877,4.278705,1.566812,5.190565,4.312832,1.551124,Rest
-2.459E-05,-2.837E-05,-4.95E-06,-0.01065095,-0.0070581,-0.00124896,-0.00022856,0.00013335,9.983E-05,-0.00534243,-0.00150123,-0.00046499,7.46E-06,-6.182E-05,9.5E-06,-0.00224321,-0.00180021,-0.00029936,1.449E-05,5.88E-06,6.8E-07,-0.00058811,-6.646E-05,-5.51E-05,3.787E-05,0.01283821,0.00028282,0.0055688,6.299E-05,0.00289177,1.566E-05,0.00059441,5.181027,4.300679,1.539127,5.160369,4.300959,1.534783,5.075531,1.634935,1.776696,5.068174,4.227038,1.776953,5.019879,4.27632,1.565265,5.239838,4.314045,1.55604,Rest
0.00035857,-4.579E-05,-1.679E-05,-0.00994337,-0.00642433,-0.00111473,-4.228E-05,6.377E-05,0.000113,-0.00418629,-0.00121486,-0.00034153,8.33E-05,-3.79E-06,-2.58E-06,0.00015382,0.00013778,2.918E-05,4.05E-05,-1.512E-05,2.86E-06,0.00025134,6.225E-05,2.684E-05,0.00036187,0.01189055,0.00013647,0.00437236,8.342E-05,0.00020855,4.332E-05,0.00026032,5.170451,4.300875,1.539579,5.185025,4.312921,1.535711,5.075798,1.635088,1.776675,5.067905,4.226811,1.776951,5.020008,4.276953,1.563868,5.231158,4.314204,1.554218,Rest
0.00020031,0.00010885,-4.544E-05,-0.00683079,-0.00457662,-0.00081695,-0.00037661,3.574E-05,-3.13E-06,-0.0032016,5.861E-05,-0.00040314,-3.367E-05,3.29E-05,-6.09E-06,0.00066225,0.00039313,6.336E-05,-7.113E-05,-5.96E-06,-2.471E-05,0.00020951,0.00027095,-1.311E-05,0.00023246,0.00826272,0.00037832,0.00322742,4.747E-05,0.00077275,7.554E-05,0.00034275,5.171458,4.301661,1.539805,5.19963,4.317716,1.536445,5.075613,1.635973,1.776674,5.064793,4.231983,1.776499,5.029388,4.282565,1.566163,5.290981,4.315997,1.563434,Rest
0.00050286,0.00017449,-5.191E-05,-0.00142123,-0.00041155,-8.051E-05,0.00032631,7.867E-05,-0.00021174,-0.00185689,3.914E-05,-0.00028438,9.76E-05,2.117E-05,-2.09E-06,0.00174502,0.00134357,0.00023756,0.00022675,1.385E-05,-6.729E-05,0.00043378,-6.28E-06,3.831E-05,0.0005348,0.00148181,0.00039686,0.00187895,9.989E-05,0.00221511,0.00023693,0.00043551,5.161523,4.300369,1.540019,5.202762,4.31951,1.53659,5.075299,1.63686,1.776462,5.06471,4.23225,1.776477,5.005852,4.279063,1.571334,5.296353,4.318108,1.564435,Rest
0.00097569,0.00066713,-8.19E-06,-0.0010274,-0.00029878,-7.4E-05,0.00053638,0.00027066,-0.0002633,-0.00377917,-0.00018247,-0.00054832,0.00014776,0.00015395,1.366E-05,0.00012307,3.524E-05,2.03E-06,6.565E-05,6E-05,-1.611E-05,-0.00060071,-6.925E-05,-8.248E-05,0.00118199,0.00107252,0.00065596,0.0038231,0.00021382,0.00012804,9.038E-05,0.00061029,5.139848,4.287093,1.539068,5.211608,4.32672,1.537074,5.07463,1.637389,1.776175,5.065035,4.231987,1.77647,5.001776,4.27446,1.570665,5.33633,4.324685,1.569139,Rest
0.00109625,0.00053439,3.338E-05,-0.0003923,-0.00052877,-3.948E-05,0.00080744,0.0002555,-0.00017546,-0.0016874,-0.00034275,-0.00021968,3.889E-05,-4.282E-05,1.341E-05,0.00020487,-7.419E-05,1.114E-05,8.744E-05,-4.89E-06,2.834E-05,0.00067477,-5.17E-05,0.00010601,0.00122002,0.00065959,0.00086488,0.00173582,5.938E-05,0.00021818,9.204E-05,0.000685,5.145298,4.288631,1.539064,5.209761,4.330608,1.537483,5.074274,1.637357,1.775873,5.065426,4.232023,1.776449,5.010346,4.276347,1.570502,5.332652,4.324353,1.568853,Rest
0.00058517,0.00045084,5.236E-05,-0.00035832,-0.00051843,-2.871E-05,-0.00050254,-4.8E-07,0.00011266,-0.00144945,-0.00028385,-0.00017069,-0.00016487,-2.695E-05,6.12E-06,1.096E-05,3.34E-06,3.48E-06,-0.00042257,-8.258E-05,9.294E-05,7.676E-05,1.9E-05,1.58E-05,0.00074055,0.00063086,0.00051501,0.00148681,0.00016717,1.197E-05,0.00044048,8.064E-05,5.147374,4.28921,1.538876,5.211586,4.331968,1.537426,5.072303,1.638547,1.775168,5.064895,4.23213,1.776445,5.01833,4.278922,1.568699,5.331713,4.324848,1.568713,Rest
-0.00012729,-0.00010191,4.42E-06,-6.249E-05,-0.00018203,-7.86E-06,-4.29E-05,-0.00011015,-2.371E-05,0.00016927,5.72E-06,1.351E-05,-0.00011491,-8.915E-05,-7.73E-06,4.771E-05,5.426E-05,3.36E-06,7.414E-05,-1.769E-05,-2.2E-05,0.00026108,4.67E-05,2.971E-05,0.00016312,0.00019262,0.00012056,0.0001699,0.00014565,7.233E-05,7.933E-05,0.00026689,5.143077,4.290857,1.538971,5.212713,4.333038,1.537373,5.070291,1.639353,1.774596,5.064213,4.232505,1.776382,5.002369,4.278496,1.571455,5.329913,4.324967,1.568733,Rest
0.00017194,-0.00010501,9.77E-06,-0.00091669,-0.00053767,-6.839E-05,-0.00037849,-0.00014237,8.443E-05,-0.00046193,-3.897E-05,-6.193E-05,9.351E-05,-9.7E-07,1.67E-06,-0.00026694,-0.00011114,-1.892E-05,-0.00010487,-1.007E-05,3.38E-05,-0.00019725,-1.397E-05,-2.357E-05,0.00020171,0.00106493,0.0004131,0.00046769,9.353E-05,0.00028977,0.00011064,0.00019914,5.136092,4.293712,1.538717,5.235762,4.349665,1.53967,5.067582,1.641715,1.773711,5.061872,4.233759,1.776178,5.019111,4.282651,1.567704,5.343794,4.327258,1.570799,Rest
0.00023678,-7.168E-05,-2.52E-06,-0.00077579,-0.0004719,-6.401E-05,0.00131579,0.00011908,-0.00027442,0.00080672,-0.00026037,0.00015384,1.41E-05,7.24E-06,-2.67E-06,3.063E-05,1.43E-05,9.5E-07,0.00036832,5.684E-05,-7.801E-05,0.00027579,-4.813E-05,4.691E-05,0.00024741,0.0009103,0.00134937,0.00086155,1.607E-05,3.382E-05,0.00038076,0.00028387,5.135083,4.294317,1.538674,5.235981,4.351561,1.539456,5.061414,1.643171,1.772701,5.061261,4.234682,1.775961,4.966995,4.277116,1.578338,5.298596,4.336772,1.562814,Rest
0.00024735,-0.00011058,2.9E-07,-0.00089018,-0.00055923,-6.984E-05,0.00156446,-0.00012046,-9.121E-05,0.00080433,-0.00019582,0.00017064,3.3E-06,-1.215E-05,8.8E-07,-3.574E-05,-2.729E-05,-1.82E-06,7.771E-05,-7.486E-05,5.725E-05,-7.5E-07,2.017E-05,5.25E-06,0.00027094,0.00105358,0.00157174,0.00084523,1.263E-05,4.501E-05,0.00012215,2.086E-05,5.131877,4.296307,1.53865,5.233859,4.351231,1.539052,5.053109,1.644296,1.771667,5.06014,4.234862,1.775833,4.953776,4.28424,1.573709,5.302655,4.332812,1.563528,Rest
